timestamp,zone_id,methane_ppm,co_ppm,ventilation_level
10350,Z6,0.0,0.0,1.0
10380,Z1,0.0,0.0,0.859
10380,Z2,0.0,0.0,0.8452
10380,Z3,0.0,0.0,0.5763
10380,Z4,0.0,0.0,0.9748
10380,Z5,0.0,0.0,0.3973
10380,Z6,0.0,0.0,0.9785
10410,Z1,0.0,0.0,0.8367
10410,Z2,0.0,0.0,0.8601
10410,Z3,0.0,0.0,0.5989
10410,Z4,0.0,0.0,0.9607
10410,Z5,0.0,0.0,0.3863
10410,Z6,0.0,0.0,0.9576
10440,Z1,0.0,0.0,0.8546
10440,Z2,0.0,0.0,0.8439
10440,Z3,0.0,0.0,0.6112
10440,Z4,0.0,0.0,0.9863
10440,Z5,0.0,0.0,0.3988
10440,Z6,0.0,0.0,0.9783
10470,Z1,0.0,0.0,0.8302
10470,Z2,0.0,0.0,0.824
10470,Z3,0.0,0.0,0.6347
10470,Z4,0.0,0.0,1.0
10470,Z5,0.0,0.0,0.3938
10470,Z6,0.0,0.0,0.9889
10500,Z1,0.0,0.0,0.8411
10500,Z2,0.0,0.0,0.8294
10500,Z3,0.0,0.0,0.6139
10500,Z4,0.0,0.0,1.0
10500,Z5,0.0,0.0,0.3994
10500,Z6,0.0,0.0,0.9983
10530,Z1,0.0,0.0,0.855
10530,Z2,0.0,0.0,0.8335
10530,Z3,0.0,0.0,0.6225
10530,Z4,0.0,0.0,0.9742
10530,Z5,0.0,0.0,0.3934
10530,Z6,0.0,0.0,1.0
10560,Z1,0.0,0.0,0.8348
10560,Z2,0.0,0.0,0.8487
10560,Z3,0.0,0.0,0.622
10560,Z4,0.0,0.0,0.9628
10560,Z5,0.0,0.0,0.4033
10560,Z6,0.0,0.0,0.9994
10590,Z1,0.0,0.0,0.8385
10590,Z2,0.0,0.0,0.8673
10590,Z3,0.0,0.0,0.6175
10590,Z4,0.0,0.0,0.9607
10590,Z5,0.0,0.0,0.3826
10590,Z6,0.0,0.0,1.0
10620,Z1,0.0,0.0,0.863
10620,Z2,0.0,0.0,0.845
10620,Z3,0.0,0.0,0.6189
10620,Z4,0.0,0.0,0.9353
10620,Z5,0.0,0.0,0.3781
10620,Z6,0.0,0.0,1.0
10650,Z1,0.0,0.0,0.8379
10650,Z2,0.0,0.0,0.8547
10650,Z3,0.0,0.0,0.6125
10650,Z4,0.0,0.0,0.9231
10650,Z5,0.0,0.0,0.3883
10650,Z6,0.0,0.0,1.0
10680,Z1,0.0,0.0,0.819
10680,Z2,0.0,0.0,0.877
10680,Z3,0.0,0.0,0.5829
10680,Z4,0.0,0.0,0.9217
10680,Z5,0.0,0.0,0.4163
10680,Z6,0.0,0.0,1.0
10710,Z1,0.0,0.0,0.8294
10710,Z2,0.0,0.0,0.8652
10710,Z3,0.0,0.0,0.5596
10710,Z4,0.0,0.0,0.9433
10710,Z5,0.0,0.0,0.4253
10710,Z6,0.0,0.0,1.0
10740,Z1,0.0,0.0,0.8272
10740,Z2,0.0,0.0,0.8451
10740,Z3,0.0,0.0,0.5874
10740,Z4,0.0,0.0,0.9484
10740,Z5,0.0,0.0,0.4453
10740,Z6,0.0,0.0,1.0
10770,Z1,0.0,0.0,0.8481
10770,Z2,0.0,0.0,0.8484
10770,Z3,0.0,0.0,0.5866
10770,Z4,0.0,0.0,0.9591
10770,Z5,0.0,0.0,0.4581
10770,Z6,0.0,0.0,0.989
10800,Z1,0.0,0.0,0.8432
10800,Z2,0.0,0.0,0.8747
10800,Z3,0.0,0.0,0.5578
10800,Z4,0.0,0.0,0.9497
10800,Z5,0.0,0.0,0.4827
10800,Z6,0.0,0.0,1.0
10830,Z1,0.0,0.0,0.8308
10830,Z2,0.0,0.0,0.8947
10830,Z3,0.0,0.0,0.5756
10830,Z4,0.0,0.0,0.9571
10830,Z5,0.0,0.0,0.4927
10830,Z6,0.0,0.0,1.0
10860,Z1,0.0,0.0,0.8604
10860,Z2,0.0,0.0,0.8675
10860,Z3,0.0,0.0,0.567
10860,Z4,0.0,0.0,0.9807
10860,Z5,0.0,0.0,0.4885
10860,Z6,0.0,0.0,0.9834
10890,Z1,0.0,0.0,0.8517
10890,Z2,0.0,0.0,0.8536
10890,Z3,0.0,0.0,0.5679
10890,Z4,0.0,0.0,1.0
10890,Z5,0.0,0.0,0.509
10890,Z6,0.0,0.0,0.9901
10920,Z1,0.0,0.0,0.8711
10920,Z2,0.0,0.0,0.8614
10920,Z3,0.0,0.0,0.5473
10920,Z4,0.0,0.0,1.0
10920,Z5,0.0,0.0,0.5179
10920,Z6,0.0,0.0,1.0
10950,Z1,0.0,0.0,0.8873
10950,Z2,0.0,0.0,0.8519
10950,Z3,0.0,0.0,0.5397
10950,Z4,0.0,0.0,1.0
10950,Z5,0.0,0.0,0.5132
10950,Z6,0.0,0.0,0.9948
10980,Z1,0.0,0.0,0.9084
10980,Z2,0.0,0.0,0.8236
10980,Z3,0.0,0.0,0.5581
10980,Z4,0.0,0.0,0.9889
10980,Z5,0.0,0.0,0.4869
10980,Z6,0.0,0.0,1.0
11010,Z1,0.0,0.0,0.9163
11010,Z2,0.0,0.0,0.8248
11010,Z3,0.0,0.0,0.5689
11010,Z4,0.0,0.0,1.0
11010,Z5,0.0,0.0,0.4736
11010,Z6,0.0,0.0,1.0
11040,Z1,0.0,0.0,0.919
11040,Z2,0.0,0.0,0.8367
11040,Z3,0.0,0.0,0.5632
11040,Z4,0.0,0.0,0.9722
11040,Z5,0.0,0.0,0.488
11040,Z6,0.0,0.0,0.987
11070,Z1,0.0,0.0,0.9202
11070,Z2,0.0,0.0,0.8083
11070,Z3,0.0,0.0,0.5477
11070,Z4,0.0,0.0,1.0
11070,Z5,0.0,0.0,0.4804
11070,Z6,0.0,0.0,0.9599
11100,Z1,0.0,0.0,0.9081
11100,Z2,0.0,0.0,0.8373
11100,Z3,0.0,0.0,0.5516
11100,Z4,0.0,0.0,1.0
11100,Z5,0.0,0.0,0.4675
11100,Z6,0.0,0.0,0.9702
11130,Z1,0.0,0.0,0.893
11130,Z2,0.0,0.0,0.8567
11130,Z3,0.0,0.0,0.5643
11130,Z4,0.0,0.0,0.9737
11130,Z5,0.0,0.0,0.4643
11130,Z6,0.0,0.0,0.9755
11160,Z1,0.0,0.0,0.8788
11160,Z2,0.0,0.0,0.8531
11160,Z3,0.0,0.0,0.5927
11160,Z4,0.0,0.0,0.9514
11160,Z5,0.0,0.0,0.4765
11160,Z6,0.0,0.0,0.9583
11190,Z1,0.0,0.0,0.9054
11190,Z2,0.0,0.0,0.8592
11190,Z3,0.0,0.0,0.597
11190,Z4,0.0,0.0,0.9436
11190,Z5,0.0,0.0,0.4757
11190,Z6,0.0,0.0,0.9637
11220,Z1,0.0,0.0,0.9288
11220,Z2,0.0,0.0,0.8585
11220,Z3,0.0,0.0,0.6192
11220,Z4,0.0,0.0,0.9476
11220,Z5,0.0,0.0,0.4742
11220,Z6,0.0,0.0,0.9794
11250,Z1,0.0,0.0,0.9258
11250,Z2,0.0,0.0,0.848
11250,Z3,0.0,0.0,0.6138
11250,Z4,0.0,0.0,0.9501
11250,Z5,0.0,0.0,0.4884
11250,Z6,0.0,0.0,0.9918
11280,Z1,0.0,0.0,0.9382
11280,Z2,0.0,0.0,0.8516
11280,Z3,0.0,0.0,0.6184
11280,Z4,0.0,0.0,0.9314
11280,Z5,0.0,0.0,0.4656
11280,Z6,0.0,0.0,0.963
11310,Z1,0.0,0.0,0.9506
11310,Z2,0.0,0.0,0.87
11310,Z3,0.0,0.0,0.5911
11310,Z4,0.0,0.0,0.9276
11310,Z5,0.0,0.0,0.4546
11310,Z6,0.0,0.0,0.9389
11340,Z1,0.0,0.0,0.9359
11340,Z2,0.0,0.0,0.8645
11340,Z3,0.0,0.0,0.5806
11340,Z4,0.0,0.0,0.921
11340,Z5,0.0,0.0,0.4441
11340,Z6,0.0,0.0,0.9162
11370,Z1,0.0,0.0,0.9411
11370,Z2,0.0,0.0,0.8576
11370,Z3,0.0,0.0,0.5785
11370,Z4,0.0,0.0,0.9155
11370,Z5,0.0,0.0,0.4302
11370,Z6,0.0,0.0,0.901
11400,Z1,0.0,0.0,0.9293
11400,Z2,0.0,0.0,0.8657
11400,Z3,0.0,0.0,0.5709
11400,Z4,0.0,0.0,0.9177
11400,Z5,0.0,0.0,0.4273
11400,Z6,0.0,0.0,0.9207
11430,Z1,0.0,0.0,0.8994
11430,Z2,0.0,0.0,0.8716
11430,Z3,0.0,0.0,0.562
11430,Z4,0.0,0.0,0.9184
11430,Z5,0.0,0.0,0.4311
11430,Z6,0.0,0.0,0.8981
11460,Z1,0.0,0.0,0.8861
11460,Z2,0.0,0.0,0.899
11460,Z3,0.0,0.0,0.5526
11460,Z4,0.0,0.0,0.9155
11460,Z5,0.0,0.0,0.4216
11460,Z6,0.0,0.0,0.8691
11490,Z1,0.0,0.0,0.8563
11490,Z2,0.0,0.0,0.9094
11490,Z3,0.0,0.0,0.5648
11490,Z4,0.0,0.0,0.9328
11490,Z5,0.0,0.0,0.3935
11490,Z6,0.0,0.0,0.8794
11520,Z1,0.0,0.0,0.8759
11520,Z2,0.0,0.0,0.9255
11520,Z3,0.0,0.0,0.5625
11520,Z4,0.0,0.0,0.916
11520,Z5,0.0,0.0,0.4188
11520,Z6,0.0,0.0,0.8862
11550,Z1,0.0,0.0,0.86
11550,Z2,0.0,0.0,0.9123
11550,Z3,0.0,0.0,0.5451
11550,Z4,0.0,0.0,0.9098
11550,Z5,0.0,0.0,0.4184
11550,Z6,0.0,0.0,0.8901
11580,Z1,0.0,0.0,0.8339
11580,Z2,0.0,0.0,0.8979
11580,Z3,0.0,0.0,0.5465
11580,Z4,0.0,0.0,0.9205
11580,Z5,0.0,0.0,0.4204
11580,Z6,0.0,0.0,0.8874
11610,Z1,0.0,0.0,0.8605
11610,Z2,0.0,0.0,0.8938
11610,Z3,0.0,0.0,0.5573
11610,Z4,0.0,0.0,0.936
11610,Z5,0.0,0.0,0.407
11610,Z6,0.0,0.0,0.8577
11640,Z1,0.0,0.0,0.8648
11640,Z2,0.0,0.0,0.9225
11640,Z3,0.0,0.0,0.5423
11640,Z4,0.0,0.0,0.9436
11640,Z5,0.0,0.0,0.4255
11640,Z6,0.0,0.0,0.8477
11670,Z1,0.0,0.0,0.8491
11670,Z2,0.0,0.0,0.9125
11670,Z3,0.0,0.0,0.5588
11670,Z4,0.0,0.0,0.9511
11670,Z5,0.0,0.0,0.3992
11670,Z6,0.0,0.0,0.8686
11700,Z1,0.0,0.0,0.8742
11700,Z2,0.0,0.0,0.9201
11700,Z3,0.0,0.0,0.5624
11700,Z4,0.0,0.0,0.9269
11700,Z5,0.0,0.0,0.4051
11700,Z6,0.0,0.0,0.8616
11730,Z1,0.0,0.0,0.8814
11730,Z2,0.0,0.0,0.9371
11730,Z3,0.0,0.0,0.5439
11730,Z4,0.0,0.0,0.9009
11730,Z5,0.0,0.0,0.4095
11730,Z6,0.0,0.0,0.8569
11760,Z1,0.0,0.0,0.866
11760,Z2,0.0,0.0,0.9258
11760,Z3,0.0,0.0,0.5592
11760,Z4,0.0,0.0,0.9174
11760,Z5,0.0,0.0,0.4001
11760,Z6,0.0,0.0,0.8621
11790,Z1,0.0,0.0,0.8664
11790,Z2,0.0,0.0,0.9211
11790,Z3,0.0,0.0,0.5837
11790,Z4,0.0,0.0,0.9275
11790,Z5,0.0,0.0,0.4061
11790,Z6,0.0,0.0,0.8899
11820,Z1,0.0,0.0,0.8461
11820,Z2,0.0,0.0,0.8936
11820,Z3,0.0,0.0,0.5671
11820,Z4,0.0,0.0,0.9119
11820,Z5,0.0,0.0,0.396
11820,Z6,0.0,0.0,0.8709
11850,Z1,0.0,0.0,0.8206
11850,Z2,0.0,0.0,0.8811
11850,Z3,0.0,0.0,0.583
11850,Z4,0.0,0.0,0.8937
11850,Z5,0.0,0.0,0.4091
11850,Z6,0.0,0.0,0.8516
11880,Z1,0.0,0.0,0.8452
11880,Z2,0.0,0.0,0.8738
11880,Z3,0.0,0.0,0.6092
11880,Z4,0.0,0.0,0.9123
11880,Z5,0.0,0.0,0.4377
11880,Z6,0.0,0.0,0.8743
11910,Z1,0.0,0.0,0.8707
11910,Z2,0.0,0.0,0.8665
11910,Z3,0.0,0.0,0.6378
11910,Z4,0.0,0.0,0.9193
11910,Z5,0.0,0.0,0.4551
11910,Z6,0.0,0.0,0.8921
11940,Z1,0.0,0.0,0.8988
11940,Z2,0.0,0.0,0.8414
11940,Z3,0.0,0.0,0.6117
11940,Z4,0.0,0.0,0.928
11940,Z5,0.0,0.0,0.453
11940,Z6,0.0,0.0,0.9037
11970,Z1,0.0,0.0,0.8849
11970,Z2,0.0,0.0,0.8464
11970,Z3,0.0,0.0,0.5939
11970,Z4,0.0,0.0,0.9163
11970,Z5,0.0,0.0,0.4791
11970,Z6,0.0,0.0,0.8818
12000,Z1,0.0,0.0,0.8759
12000,Z2,0.0,0.0,0.8537
12000,Z3,0.0,0.0,0.5884
12000,Z4,0.0,0.0,0.9093
12000,Z5,0.0,0.0,0.4878
12000,Z6,0.0,0.0,0.9024
12030,Z1,0.0,0.0,0.8931
12030,Z2,0.0,0.0,0.828
12030,Z3,0.0,0.0,0.5702
12030,Z4,0.0,0.0,0.9282
12030,Z5,0.0,0.0,0.5002
12030,Z6,0.0,0.0,0.9175
12060,Z1,0.0,0.0,0.8636
12060,Z2,0.0,0.0,0.845
12060,Z3,0.0,0.0,0.575
12060,Z4,0.0,0.0,0.929
12060,Z5,0.0,0.0,0.494
12060,Z6,0.0,0.0,0.916
12090,Z1,0.0,0.0,0.8791
12090,Z2,0.0,0.0,0.8625
12090,Z3,0.0,0.0,0.5912
12090,Z4,0.0,0.0,0.926
12090,Z5,0.0,0.0,0.4987
12090,Z6,0.0,0.0,0.8866
12120,Z1,0.0,0.0,0.8695
12120,Z2,0.0,0.0,0.8567
12120,Z3,0.0,0.0,0.5808
12120,Z4,0.0,0.0,0.9513
12120,Z5,0.0,0.0,0.4885
12120,Z6,0.0,0.0,0.893
12150,Z1,0.0,0.0,0.8517
12150,Z2,0.0,0.0,0.838
12150,Z3,0.0,0.0,0.5779
12150,Z4,0.0,0.0,0.9275
12150,Z5,0.0,0.0,0.4998
12150,Z6,0.0,0.0,0.8672
12180,Z1,0.0,0.0,0.8357
12180,Z2,0.0,0.0,0.8114
12180,Z3,0.0,0.0,0.5994
12180,Z4,0.0,0.0,0.9042
12180,Z5,0.0,0.0,0.474
12180,Z6,0.0,0.0,0.845
12210,Z1,0.0,0.0,0.8483
12210,Z2,0.0,0.0,0.8378
12210,Z3,0.0,0.0,0.6105
12210,Z4,0.0,0.0,0.8828
12210,Z5,0.0,0.0,0.4924
12210,Z6,0.0,0.0,0.8677
12240,Z1,0.0,0.0,0.8625
12240,Z2,0.0,0.0,0.8352
12240,Z3,0.0,0.0,0.5984
12240,Z4,0.0,0.0,0.8633
12240,Z5,0.0,0.0,0.5064
12240,Z6,0.0,0.0,0.8487
12270,Z1,0.0,0.0,0.8893
12270,Z2,0.0,0.0,0.8216
12270,Z3,0.0,0.0,0.6234
12270,Z4,0.0,0.0,0.8463
12270,Z5,0.0,0.0,0.5096
12270,Z6,0.0,0.0,0.8251
12300,Z1,0.0,0.0,0.8863
12300,Z2,0.0,0.0,0.8193
12300,Z3,0.0,0.0,0.6383
12300,Z4,0.0,0.0,0.8676
12300,Z5,0.0,0.0,0.4865
12300,Z6,0.0,0.0,0.84
12330,Z1,0.0,0.0,0.8892
12330,Z2,0.0,0.0,0.7977
12330,Z3,0.0,0.0,0.6186
12330,Z4,0.0,0.0,0.8553
12330,Z5,0.0,0.0,0.4611
12330,Z6,0.0,0.0,0.8192
12360,Z1,0.0,0.0,0.8613
12360,Z2,0.0,0.0,0.8095
12360,Z3,0.0,0.0,0.627
12360,Z4,0.0,0.0,0.8487
12360,Z5,0.0,0.0,0.4314
12360,Z6,0.0,0.0,0.8449
12390,Z1,0.0,0.0,0.8368
12390,Z2,0.0,0.0,0.7998
12390,Z3,0.0,0.0,0.6103
12390,Z4,0.0,0.0,0.8686
12390,Z5,0.0,0.0,0.4263
12390,Z6,0.0,0.0,0.8486
12420,Z1,0.0,0.0,0.8393
12420,Z2,0.0,0.0,0.7826
12420,Z3,0.0,0.0,0.6044
12420,Z4,0.0,0.0,0.8661
12420,Z5,0.0,0.0,0.4353
12420,Z6,0.0,0.0,0.8318
12450,Z1,0.0,0.0,0.8683
12450,Z2,0.0,0.0,0.812
12450,Z3,0.0,0.0,0.6319
12450,Z4,0.0,0.0,0.8779
12450,Z5,0.0,0.0,0.4469
12450,Z6,0.0,0.0,0.8548
12480,Z1,0.0,0.0,0.8672
12480,Z2,0.0,0.0,0.8171
12480,Z3,0.0,0.0,0.6159
12480,Z4,0.0,0.0,0.8618
12480,Z5,0.0,0.0,0.4355
12480,Z6,0.0,0.0,0.862
12510,Z1,0.0,0.0,0.855
12510,Z2,0.0,0.0,0.7894
12510,Z3,0.0,0.0,0.6426
12510,Z4,0.0,0.0,0.8485
12510,Z5,0.0,0.0,0.4367
12510,Z6,0.0,0.0,0.8493
12540,Z1,0.0,0.0,0.8449
12540,Z2,0.0,0.0,0.8138
12540,Z3,0.0,0.0,0.6539
12540,Z4,0.0,0.0,0.8414
12540,Z5,0.0,0.0,0.4071
12540,Z6,0.0,0.0,0.8308
12570,Z1,0.0,0.0,0.8271
12570,Z2,0.0,0.0,0.8337
12570,Z3,0.0,0.0,0.6286
12570,Z4,0.0,0.0,0.8547
12570,Z5,0.0,0.0,0.392
12570,Z6,0.0,0.0,0.839
12600,Z1,0.0,0.0,0.8019
12600,Z2,0.0,0.0,0.8137
12600,Z3,0.0,0.0,0.6427
12600,Z4,0.0,0.0,0.8723
12600,Z5,0.0,0.0,0.4133
12600,Z6,0.0,0.0,0.8447
12630,Z1,0.0,0.0,0.7873
12630,Z2,0.0,0.0,0.8062
12630,Z3,0.0,0.0,0.6209
12630,Z4,0.0,0.0,0.8537
12630,Z5,0.0,0.0,0.4268
12630,Z6,0.0,0.0,0.8711
12660,Z1,0.0,0.0,0.7867
12660,Z2,0.0,0.0,0.8008
12660,Z3,0.0,0.0,0.614
12660,Z4,0.0,0.0,0.8499
12660,Z5,0.0,0.0,0.4401
12660,Z6,0.0,0.0,0.8824
12690,Z1,0.0,0.0,0.8123
12690,Z2,0.0,0.0,0.7728
12690,Z3,0.0,0.0,0.6245
12690,Z4,0.0,0.0,0.8355
12690,Z5,0.0,0.0,0.4254
12690,Z6,0.0,0.0,0.9029
12720,Z1,0.0,0.0,0.821
12720,Z2,0.0,0.0,0.778
12720,Z3,0.0,0.0,0.6059
12720,Z4,0.0,0.0,0.8207
12720,Z5,0.0,0.0,0.4349
12720,Z6,0.0,0.0,0.8976
12750,Z1,0.0,0.0,0.7963
12750,Z2,0.0,0.0,0.7687
12750,Z3,0.0,0.0,0.6317
12750,Z4,0.0,0.0,0.8499
12750,Z5,0.0,0.0,0.4091
12750,Z6,0.0,0.0,0.9069
12780,Z1,0.0,0.0,0.7888
12780,Z2,0.0,0.0,0.7496
12780,Z3,0.0,0.0,0.6505
12780,Z4,0.0,0.0,0.8309
12780,Z5,0.0,0.0,0.4332
12780,Z6,0.0,0.0,0.9143
12810,Z1,0.0,0.0,0.7764
12810,Z2,0.0,0.0,0.7401
12810,Z3,0.0,0.0,0.6609
12810,Z4,0.0,0.0,0.846
12810,Z5,0.0,0.0,0.4625
12810,Z6,0.0,0.0,0.8848
12840,Z1,0.0,0.0,0.7921
12840,Z2,0.0,0.0,0.7303
12840,Z3,0.0,0.0,0.6843
12840,Z4,0.0,0.0,0.8725
12840,Z5,0.0,0.0,0.4359
12840,Z6,0.0,0.0,0.8608
12870,Z1,0.0,0.0,0.8056
12870,Z2,0.0,0.0,0.7365
12870,Z3,0.0,0.0,0.6963
12870,Z4,0.0,0.0,0.8796
12870,Z5,0.0,0.0,0.4307
12870,Z6,0.0,0.0,0.8882
12900,Z1,0.0,0.0,0.7972
12900,Z2,0.0,0.0,0.726
12900,Z3,0.0,0.0,0.6903
12900,Z4,0.0,0.0,0.8752
12900,Z5,0.0,0.0,0.4599
12900,Z6,0.0,0.0,0.9023
12930,Z1,0.0,0.0,0.7758
12930,Z2,0.0,0.0,0.7474
12930,Z3,0.0,0.0,0.7081
12930,Z4,0.0,0.0,0.8782
12930,Z5,0.0,0.0,0.4567
12930,Z6,0.0,0.0,0.8867
12960,Z1,0.0,0.0,0.7854
12960,Z2,0.0,0.0,0.7603
12960,Z3,0.0,0.0,0.7322
12960,Z4,0.0,0.0,0.8636
12960,Z5,0.0,0.0,0.4341
12960,Z6,0.0,0.0,0.9003
12990,Z1,0.0,0.0,0.8077
12990,Z2,0.0,0.0,0.7664
12990,Z3,0.0,0.0,0.7453
12990,Z4,0.0,0.0,0.8721
12990,Z5,0.0,0.0,0.4526
12990,Z6,0.0,0.0,0.8755
13020,Z1,0.0,0.0,0.8339
13020,Z2,0.0,0.0,0.7584
13020,Z3,0.0,0.0,0.7499
13020,Z4,0.0,0.0,0.8743
13020,Z5,0.0,0.0,0.4418
13020,Z6,0.0,0.0,0.8933
13050,Z1,0.0,0.0,0.8172
13050,Z2,0.0,0.0,0.7561
13050,Z3,0.0,0.0,0.7701
13050,Z4,0.0,0.0,0.8804
13050,Z5,0.0,0.0,0.4598
13050,Z6,0.0,0.0,0.8819
13080,Z1,0.0,0.0,0.847
13080,Z2,0.0,0.0,0.7758
13080,Z3,0.0,0.0,0.7627
13080,Z4,0.0,0.0,0.9
13080,Z5,0.0,0.0,0.4785
13080,Z6,0.0,0.0,0.9038
13110,Z1,0.0,0.0,0.8406
13110,Z2,0.0,0.0,0.7967
13110,Z3,0.0,0.0,0.753
13110,Z4,0.0,0.0,0.9155
13110,Z5,0.0,0.0,0.4654
13110,Z6,0.0,0.0,0.9252
13140,Z1,0.0,0.0,0.8557
13140,Z2,0.0,0.0,0.8177
13140,Z3,0.0,0.0,0.7328
13140,Z4,0.0,0.0,0.903
13140,Z5,0.0,0.0,0.4804
13140,Z6,0.0,0.0,0.9387
13170,Z1,0.0,0.0,0.885
13170,Z2,0.0,0.0,0.8133
13170,Z3,0.0,0.0,0.7086
13170,Z4,0.0,0.0,0.8761
13170,Z5,0.0,0.0,0.486
13170,Z6,0.0,0.0,0.933
13200,Z1,0.0,0.0,0.8843
13200,Z2,0.0,0.0,0.8225
13200,Z3,0.0,0.0,0.7263
13200,Z4,0.0,0.0,0.898
13200,Z5,0.0,0.0,0.4951
13200,Z6,0.0,0.0,0.9079
13230,Z1,0.0,0.0,0.8849
13230,Z2,0.0,0.0,0.8269
13230,Z3,0.0,0.0,0.744
13230,Z4,0.0,0.0,0.9067
13230,Z5,0.0,0.0,0.4711
13230,Z6,0.0,0.0,0.9256
13260,Z1,0.0,0.0,0.8561
13260,Z2,0.0,0.0,0.8456
13260,Z3,0.0,0.0,0.749
13260,Z4,0.0,0.0,0.8841
13260,Z5,0.0,0.0,0.495
13260,Z6,0.0,0.0,0.9064
13290,Z1,0.0,0.0,0.8335
13290,Z2,0.0,0.0,0.8253
13290,Z3,0.0,0.0,0.7211
13290,Z4,0.0,0.0,0.876
13290,Z5,0.0,0.0,0.5217
13290,Z6,0.0,0.0,0.9332
13320,Z1,0.0,0.0,0.843
13320,Z2,0.0,0.0,0.837
13320,Z3,0.0,0.0,0.7123
13320,Z4,0.0,0.0,0.8519
13320,Z5,0.0,0.0,0.503
13320,Z6,0.0,0.0,0.9606
13350,Z1,0.0,0.0,0.8346
13350,Z2,0.0,0.0,0.8114
13350,Z3,0.0,0.0,0.7365
13350,Z4,0.0,0.0,0.8371
13350,Z5,0.0,0.0,0.5051
13350,Z6,0.0,0.0,0.9904
13380,Z1,0.0,0.0,0.8269
13380,Z2,0.0,0.0,0.8177
13380,Z3,0.0,0.0,0.766
13380,Z4,0.0,0.0,0.8434
13380,Z5,0.0,0.0,0.4817
13380,Z6,0.0,0.0,0.9988
13410,Z1,0.0,0.0,0.8133
13410,Z2,0.0,0.0,0.7883
13410,Z3,0.0,0.0,0.7587
13410,Z4,0.0,0.0,0.8239
13410,Z5,0.0,0.0,0.501
13410,Z6,0.0,0.0,1.0
13440,Z1,0.0,0.0,0.8197
13440,Z2,0.0,0.0,0.8151
13440,Z3,0.0,0.0,0.7732
13440,Z4,0.0,0.0,0.8296
13440,Z5,0.0,0.0,0.4787
13440,Z6,0.0,0.0,0.9793
13470,Z1,0.0,0.0,0.8339
13470,Z2,0.0,0.0,0.8436
13470,Z3,0.0,0.0,0.7797
13470,Z4,0.0,0.0,0.8588
13470,Z5,0.0,0.0,0.4652
13470,Z6,0.0,0.0,1.0
13500,Z1,0.0,0.0,0.8553
13500,Z2,0.0,0.0,0.8323
13500,Z3,0.0,0.0,0.7935
13500,Z4,0.0,0.0,0.8322
13500,Z5,0.0,0.0,0.4648
13500,Z6,0.0,0.0,0.9954
13530,Z1,0.0,0.0,0.8541
13530,Z2,0.0,0.0,0.8556
13530,Z3,0.0,0.0,0.8005
13530,Z4,0.0,0.0,0.845
13530,Z5,0.0,0.0,0.4494
13530,Z6,0.0,0.0,1.0
13560,Z1,0.0,0.0,0.8607
13560,Z2,0.0,0.0,0.8661
13560,Z3,0.0,0.0,0.784
13560,Z4,0.0,0.0,0.8459
13560,Z5,0.0,0.0,0.4422
13560,Z6,0.0,0.0,1.0
13590,Z1,0.0,0.0,0.8766
13590,Z2,0.0,0.0,0.8537
13590,Z3,0.0,0.0,0.7882
13590,Z4,0.0,0.0,0.8719
13590,Z5,0.0,0.0,0.4143
13590,Z6,0.0,0.0,0.9993
13620,Z1,0.0,0.0,0.8664
13620,Z2,0.0,0.0,0.8771
13620,Z3,0.0,0.0,0.7642
13620,Z4,0.0,0.0,0.8727
13620,Z5,0.0,0.0,0.4135
13620,Z6,0.0,0.0,0.9829
13650,Z1,0.0,0.0,0.8621
13650,Z2,0.0,0.0,0.8536
13650,Z3,0.0,0.0,0.7439
13650,Z4,0.0,0.0,0.8643
13650,Z5,0.0,0.0,0.3949
13650,Z6,0.0,0.0,0.9975
13680,Z1,0.0,0.0,0.844
13680,Z2,0.0,0.0,0.8396
13680,Z3,0.0,0.0,0.7619
13680,Z4,0.0,0.0,0.8801
13680,Z5,0.0,0.0,0.4203
13680,Z6,0.0,0.0,0.9741
13710,Z1,0.0,0.0,0.8233
13710,Z2,0.0,0.0,0.8238
13710,Z3,0.0,0.0,0.7905
13710,Z4,0.0,0.0,0.8675
13710,Z5,0.0,0.0,0.4052
13710,Z6,0.0,0.0,0.959
13740,Z1,0.0,0.0,0.853
13740,Z2,0.0,0.0,0.8057
13740,Z3,0.0,0.0,0.8026
13740,Z4,0.0,0.0,0.8971
13740,Z5,0.0,0.0,0.389
13740,Z6,0.0,0.0,0.9885
13770,Z1,0.0,0.0,0.86
13770,Z2,0.0,0.0,0.8001
13770,Z3,0.0,0.0,0.7865
13770,Z4,0.0,0.0,0.8976
13770,Z5,0.0,0.0,0.3751
13770,Z6,0.0,0.0,0.9836
13800,Z1,0.0,0.0,0.8324
13800,Z2,0.0,0.0,0.7828
13800,Z3,0.0,0.0,0.7625
13800,Z4,0.0,0.0,0.8895
13800,Z5,0.0,0.0,0.3459
13800,Z6,0.0,0.0,0.9734
13830,Z1,0.0,0.0,0.8492
13830,Z2,0.0,0.0,0.7919
13830,Z3,0.0,0.0,0.7858
13830,Z4,0.0,0.0,0.8667
13830,Z5,0.0,0.0,0.3552
13830,Z6,0.0,0.0,0.999
13860,Z1,0.0,0.0,0.8397
13860,Z2,0.0,0.0,0.774
13860,Z3,0.0,0.0,0.7673
13860,Z4,0.0,0.0,0.8893
13860,Z5,0.0,0.0,0.3837
13860,Z6,0.0,0.0,1.0
